湖南省湘潭,2006,102
湖南省湘潭,2007,144
湖南省湘潭,2008,184
湖南省湘潭,2009,238
湖南省湘潭,2010,346
湖南省湘潭,2011,470
湖南省湘潭,2012,502
湖南省湘潭,2013,696
湖南省湘潭,2014,965
湖南省湘潭,2015,1155
湖南省湘潭,2016,1146
湖南省湘潭,2017,1879
湖南省湘潭,2018,2291
湖南省湘潭,2019,2705
湖南省岳阳,2003,62
湖南省岳阳,2004,41
湖南省岳阳,2005,85
湖南省岳阳,2006,56
湖南省岳阳,2007,61
湖南省岳阳,2008,69
湖南省岳阳,2009,106
湖南省岳阳,2010,183
湖南省岳阳,2011,260
湖南省岳阳,2012,252
湖南省岳阳,2013,317
湖南省岳阳,2014,312
湖南省岳阳,2015,377
湖南省岳阳,2016,511
湖南省岳阳,2017,573
湖南省岳阳,2018,838
湖南省岳阳,2019,785
湖南省益阳,2003,5
湖南省益阳,2004,10
湖南省益阳,2005,8
湖南省益阳,2006,24
湖南省益阳,2007,30
湖南省益阳,2008,54
湖南省益阳,2009,29
湖南省益阳,2010,86
湖南省益阳,2011,115
湖南省益阳,2012,183
湖南省益阳,2013,175
湖南省益阳,2014,220
湖南省益阳,2015,462
湖南省益阳,2016,652
湖南省益阳,2017,896
湖南省益阳,2018,1247
湖南省益阳,2019,1282
湖南省常德,2003,36
湖南省常德,2004,30
湖南省常德,2005,39
湖南省常德,2006,55
湖南省常德,2007,35
湖南省常德,2008,54
湖南省常德,2009,72
湖南省常德,2010,110
湖南省常德,2011,219
湖南省常德,2012,301
湖南省常德,2013,417
湖南省常德,2014,511
湖南省常德,2015,454
湖南省常德,2016,761
湖南省常德,2017,1422
湖南省常德,2018,1422
湖南省常德,2019,2248
湖南省衡阳,2003,37
湖南省衡阳,2004,24
湖南省衡阳,2005,30
湖南省衡阳,2006,32
湖南省衡阳,2007,68
湖南省衡阳,2008,58
湖南省衡阳,2009,114
湖南省衡阳,2010,143
湖南省衡阳,2011,222
湖南省衡阳,2012,327
湖南省衡阳,2013,635
湖南省衡阳,2014,868
湖南省衡阳,2015,1657
湖南省衡阳,2016,1319
湖南省衡阳,2017,1590
湖南省衡阳,2018,2155
湖南省衡阳,2019,2931
湖南省娄底,2003,7
湖南省娄底,2004,20
湖南省娄底,2005,26
湖南省娄底,2006,28
湖南省娄底,2007,48
湖南省娄底,2008,48
湖南省娄底,2009,43
湖南省娄底,2010,50
湖南省娄底,2011,126
湖南省娄底,2012,117
湖南省娄底,2013,124
湖南省娄底,2014,157
湖南省娄底,2015,251
湖南省娄底,2016,221
湖南省娄底,2017,321
湖南省娄底,2018,439
湖南省娄底,2019,554
江西省南昌,2003,540
江西省南昌,2004,292
江西省南昌,2005,287
江西省南昌,2006,326
江西省南昌,2007,324
江西省南昌,2008,466
江西省南昌,2009,716
江西省南昌,2010,873
江西省南昌,2011,1118
江西省南昌,2012,1312
江西省南昌,2013,1861
江西省南昌,2014,2141
江西省南昌,2015,2977
江西省南昌,2016,3628
江西省南昌,2017,5092
江西省南昌,2018,6642
江西省南昌,2019,5668
江西省九江,2003,10
江西省九江,2004,8
江西省九江,2005,10
江西省九江,2006,14
江西省九江,2007,26
江西省九江,2008,40
江西省九江,2009,55
江西省九江,2010,99
江西省九江,2011,99
江西省九江,2012,133
江西省九江,2013,150
江西省九江,2014,197
江西省九江,2015,247
江西省九江,2016,442
江西省九江,2017,568
江西省九江,2018,847
江西省九江,2019,1020
江西省景德镇,2003,6
江西省景德镇,2004,14
江西省景德镇,2005,6
江西省景德镇,2006,23
江西省景德镇,2007,32
江西省景德镇,2008,22
江西省景德镇,2009,42
江西省景德镇,2010,68
江西省景德镇,2011,81
江西省景德镇,2012,93
江西省景德镇,2013,129
江西省景德镇,2014,210
江西省景德镇,2015,436
江西省景德镇,2016,389
江西省景德镇,2017,461
江西省景德镇,2018,546
江西省景德镇,2019,417
江西省鹰潭,2003,20
江西省鹰潭,2004,16
江西省鹰潭,2005,26
江西省鹰潭,2006,15
江西省鹰潭,2007,28
江西省鹰潭,2008,13
江西省鹰潭,2009,20
江西省鹰潭,2010,24
江西省鹰潭,2011,49
江西省鹰潭,2012,72
江西省鹰潭,2013,73
江西省鹰潭,2014,52
江西省鹰潭,2015,86
江西省鹰潭,2016,106
江西省鹰潭,2017,314
江西省鹰潭,2018,163
江西省鹰潭,2019,303
江西省新余,2003,16
江西省新余,2004,14
江西省新余,2005,18
江西省新余,2006,18
江西省新余,2007,20
江西省新余,2008,21
江西省新余,2009,47
江西省新余,2010,53
江西省新余,2011,4
江西省新余,2012,139
江西省新余,2013,119
江西省新余,2014,134
江西省新余,2015,133
江西省新余,2016,149
江西省新余,2017,201
江西省新余,2018,359
江西省新余,2019,291
江西省宜春,2003,5
江西省宜春,2004,9
江西省宜春,2005,13
江西省宜春,2006,23
江西省宜春,2007,13
江西省宜春,2008,33
江西省宜春,2009,40
江西省宜春,2010,67
江西省宜春,2011,207
江西省宜春,2012,169
江西省宜春,2013,187
江西省宜春,2014,310
江西省宜春,2015,342
江西省宜春,2016,669
江西省宜春,2017,766
江西省宜春,2018,1031
江西省宜春,2019,825
江西省萍乡,2003,15
江西省萍乡,2004,11
江西省萍乡,2005,28
江西省萍乡,2006,17
江西省萍乡,2007,35
江西省萍乡,2008,34
江西省萍乡,2009,48
江西省萍乡,2010,74
江西省萍乡,2011,101
江西省萍乡,2012,87
江西省萍乡,2013,105
江西省萍乡,2014,155
江西省萍乡,2015,132
江西省萍乡,2016,152
江西省萍乡,2017,548
江西省萍乡,2018,647
江西省萍乡,2019,798
江西省上饶,2003,10
江西省上饶,2004,3
江西省上饶,2005,3
江西省上饶,2006,5
江西省上饶,2007,11
江西省上饶,2008,18
江西省上饶,2009,29
江西省上饶,2010,34
江西省上饶,2011,48
江西省上饶,2012,84
江西省上饶,2013,143
江西省上饶,2014,181
江西省上饶,2015,166
江西省上饶,2016,210
江西省上饶,2017,521
江西省上饶,2018,684
江西省上饶,2019,1018
河南省郑州,2003,245
河南省郑州,2004,282
河南省郑州,2005,417
河南省郑州,2006,737
河南省郑州,2007,624
河南省郑州,2008,1000
河南省郑州,2009,1050
河南省郑州,2010,1651
河南省郑州,2011,2273
河南省郑州,2012,3246
河南省郑州,2013,4024
河南省郑州,2014,5006
河南省郑州,2015,5969
河南省郑州,2016,11006
河南省郑州,2017,20333
河南省郑州,2018,23670
河南省郑州,2019,13838
河南省开封,2003,27
河南省开封,2004,45
河南省开封,2005,37
河南省开封,2006,34
河南省开封,2007,53
河南省开封,2008,74
河南省开封,2009,93
河南省开封,2010,127
河南省开封,2011,124
河南省开封,2012,169
河南省开封,2013,179
河南省开封,2014,214
河南省开封,2015,315
河南省开封,2016,395
河南省开封,2017,480
河南省开封,2018,698
河南省开封,2019,778
河南省洛阳,2003,93
河南省洛阳,2004,128
河南省洛阳,2005,171
河南省洛阳,2006,220
河南省洛阳,2007,363
河南省洛阳,2008,598
河南省洛阳,2009,656
河南省洛阳,2010,851
河南省洛阳,2011,1622
河南省洛阳,2012,1761
河南省洛阳,2013,2697
河南省洛阳,2014,3919
河南省洛阳,2015,3495
河南省洛阳,2016,3215
河南省洛阳,2017,4025
河南省洛阳,2018,4231
河南省洛阳,2019,3365
河南省南阳,2003,32
河南省南阳,2004,49
河南省南阳,2005,54
河南省南阳,2006,74
河南省南阳,2007,126
河南省南阳,2008,168
河南省南阳,2009,185
河南省南阳,2010,312
河南省南阳,2011,334
河南省南阳,2012,349
河南省南阳,2013,499
河南省南阳,2014,601
河南省南阳,2015,832
河南省南阳,2016,941
河南省南阳,2017,1259
河南省南阳,2018,1466
河南省南阳,2019,1171
河南省安阳,2003,39
河南省安阳,2004,48
河南省安阳,2005,76
河南省安阳,2006,91
河南省安阳,2007,121
河南省安阳,2008,78
河南省安阳,2009,114
河南省安阳,2010,162
河南省安阳,2011,293
河南省安阳,2012,424
河南省安阳,2013,548
河南省安阳,2014,439
河南省安阳,2015,447
河南省安阳,2016,674
河南省安阳,2017,670
河南省安阳,2018,849
河南省安阳,2019,838
河南省商丘,2003,11
河南省商丘,2004,12
河南省商丘,2005,17
河南省商丘,2006,22
河南省商丘,2007,32
河南省商丘,2008,27
河南省商丘,2009,46
河南省商丘,2010,77
河南省商丘,2011,97
河南省商丘,2012,136
河南省商丘,2013,173
河南省商丘,2014,214
河南省商丘,2015,182
河南省商丘,2016,264
河南省商丘,2017,392
河南省商丘,2018,661
河南省商丘,2019,602
河南省新乡,2003,53
河南省新乡,2004,50
河南省新乡,2005,73
河南省新乡,2006,67
河南省新乡,2007,121
河南省新乡,2008,200
河南省新乡,2009,234
河南省新乡,2010,337
河南省新乡,2011,527
河南省新乡,2012,567
河南省新乡,2013,882
河南省新乡,2014,888
河南省新乡,2015,1314
河南省新乡,2016,2143
河南省新乡,2017,2571
河南省新乡,2018,2825
河南省新乡,2019,2278
河南省平顶山,2003,13
河南省平顶山,2004,22
河南省平顶山,2005,17
河南省平顶山,2006,45
河南省平顶山,2007,41
河南省平顶山,2008,52
河南省平顶山,2009,119
河南省平顶山,2010,158
河南省平顶山,2011,192
河南省平顶山,2012,287
河南省平顶山,2013,297
河南省平顶山,2014,626
河南省平顶山,2015,657
河南省平顶山,2016,848
河南省平顶山,2017,969
河南省平顶山,2018,1360
河南省平顶山,2019,1143
河南省许昌,2003,15
河南省许昌,2004,20
河南省许昌,2005,28
河南省许昌,2006,35
河南省许昌,2007,36
河南省许昌,2008,101
河南省许昌,2009,115
河南省许昌,2010,155
河南省许昌,2011,210
河南省许昌,2012,255
河南省许昌,2013,449
河南省许昌,2014,802
河南省许昌,2015,1233
河南省许昌,2016,2624
河南省许昌,2017,4263
河南省许昌,2018,3449
河南省许昌,2019,1292
河南省焦作,2003,22
河南省焦作,2004,30
河南省焦作,2005,44
河南省焦作,2006,79
河南省焦作,2007,93
河南省焦作,2008,114
河南省焦作,2009,141
河南省焦作,2010,254
河南省焦作,2011,424
河南省焦作,2012,480
河南省焦作,2013,743
河南省焦作,2014,730
河南省焦作,2015,800
河南省焦作,2016,1057
河南省焦作,2017,1268
河南省焦作,2018,1520
河南省焦作,2019,1430
河南省周口,2003,12
河南省周口,2004,7
河南省周口,2005,8
河南省周口,2006,10
河南省周口,2007,12
河南省周口,2008,13
河南省周口,2009,21
河南省周口,2010,26
河南省周口,2011,67
河南省周口,2012,121
河南省周口,2013,113
河南省周口,2014,141
河南省周口,2015,183
河南省周口,2016,227
河南省周口,2017,308
河南省周口,2018,386
河南省周口,2019,410
河南省信阳,2003,9
河南省信阳,2004,12
河南省信阳,2005,24
河南省信阳,2006,15
河南省信阳,2007,20
河南省信阳,2008,27
河南省信阳,2009,30
河南省信阳,2010,25
河南省信阳,2011,81
河南省信阳,2012,145
河南省信阳,2013,141
河南省信阳,2014,154
河南省信阳,2015,178
河南省信阳,2016,306
河南省信阳,2017,365
河南省信阳,2018,530
河南省信阳,2019,431
河南省驻马店,2003,8
河南省驻马店,2004,6
河南省驻马店,2005,14
河南省驻马店,2006,18
河南省驻马店,2007,21
河南省驻马店,2008,21
河南省驻马店,2009,36
河南省驻马店,2010,93
河南省驻马店,2011,104
河南省驻马店,2012,88
河南省驻马店,2013,131
河南省驻马店,2014,136
河南省驻马店,2015,230
河南省驻马店,2016,233
河南省驻马店,2017,273
河南省驻马店,2018,408
河南省驻马店,2019,365
河南省鹤壁,2003,20
河南省鹤壁,2004,9
河南省鹤壁,2005,23
河南省鹤壁,2006,33
河南省鹤壁,2007,31
河南省鹤壁,2008,41
河南省鹤壁,2009,56
河南省鹤壁,2010,82
河南省鹤壁,2011,112
河南省鹤壁,2012,83
河南省鹤壁,2013,116
河南省鹤壁,2014,118
河南省鹤壁,2015,107
河南省鹤壁,2016,131
河南省鹤壁,2017,172
河南省鹤壁,2018,195
河南省鹤壁,2019,169
河南省濮阳,2003,50
河南省濮阳,2004,50
河南省濮阳,2005,62
河南省濮阳,2006,69
河南省濮阳,2007,115
河南省濮阳,2008,134
河南省濮阳,2009,94
河南省濮阳,2010,175
河南省濮阳,2011,167
河南省濮阳,2012,189
河南省濮阳,2013,166
河南省濮阳,2014,279
河南省濮阳,2015,265
河南省濮阳,2016,303
河南省濮阳,2017,318
河南省濮阳,2018,550
河南省濮阳,2019,390
河南省漯河,2003,16
河南省漯河,2004,10
河南省漯河,2005,19
河南省漯河,2006,19
河南省漯河,2007,20
河南省漯河,2008,41
河南省漯河,2009,37
河南省漯河,2010,45
河南省漯河,2011,93
河南省漯河,2012,88
河南省漯河,2013,122
河南省漯河,2014,176
河南省漯河,2015,199
河南省漯河,2016,218
河南省漯河,2017,238
河南省漯河,2018,294
河南省漯河,2019,329
河南省三门峡,2003,1
河南省三门峡,2004,15
河南省三门峡,2005,9
河南省三门峡,2006,9
河南省三门峡,2007,15
河南省三门峡,2008,17
河南省三门峡,2009,20
河南省三门峡,2010,53
河南省三门峡,2011,75
河南省三门峡,2012,78
河南省三门峡,2013,130
河南省三门峡,2014,143
河南省三门峡,2015,130
河南省三门峡,2016,181
河南省三门峡,2017,165
河南省三门峡,2018,187
河南省三门峡,2019,215
河南省济源,2003,9
河南省济源,2004,6
河南省济源,2005,6
河南省济源,2006,17
河南省济源,2007,10
河南省济源,2008,35
河南省济源,2009,25
河南省济源,2010,41
河南省济源,2011,14
河南省济源,2012,22
河南省济源,2013,33
河南省济源,2014,42
河南省济源,2015,45
河南省济源,2016,43
河南省济源,2017,117
河南省济源,2018,189
河南省济源,2019,75
山西省长治,2003,10
山西省长治,2004,13
山西省长治,2005,10
山西省长治,2006,29
山西省长治,2007,36
山西省长治,2008,99
山西省长治,2009,260
山西省长治,2010,320
山西省长治,2011,507
山西省长治,2012,526
山西省长治,2013,552
山西省长治,2014,551
山西省长治,2015,294
山西省长治,2016,207
山西省长治,2017,338
山西省长治,2018,316
山西省长治,2019,367
山西省晋城,2003,15
山西省晋城,2004,22
山西省晋城,2005,12
山西省晋城,2006,27
山西省晋城,2007,26
山西省晋城,2008,49
山西省晋城,2009,119
山西省晋城,2010,99
山西省晋城,2011,114
山西省晋城,2012,131
山西省晋城,2013,184
山西省晋城,2014,199
山西省晋城,2015,247
山西省晋城,2016,227
山西省晋城,2017,416
山西省晋城,2018,290
山西省晋城,2019,204
山西省运城,2003,11
山西省运城,2004,11
山西省运城,2005,18
山西省运城,2006,22
山西省运城,2007,31
山西省运城,2008,24
山西省运城,2009,34
山西省运城,2010,53
山西省运城,2011,134
山西省运城,2012,207
山西省运城,2013,261
山西省运城,2014,273
山西省运城,2015,291
山西省运城,2016,384
山西省运城,2017,561
山西省运城,2018,678
山西省运城,2019,579
山东省聊城,2003,17
山东省聊城,2004,24
山东省聊城,2005,49
山东省聊城,2006,79
山东省聊城,2007,122
山东省聊城,2008,173
山东省聊城,2009,227
山东省聊城,2010,258
山东省聊城,2011,324
山东省聊城,2012,400
山东省聊城,2013,525
山东省聊城,2014,720
山东省聊城,2015,1019
山东省聊城,2016,1180
山东省聊城,2017,1322
山东省聊城,2018,1403
山东省聊城,2019,1376
山东省菏泽,2003,43
山东省菏泽,2004,32
山东省菏泽,2005,43
山东省菏泽,2006,77
山东省菏泽,2007,136
山东省菏泽,2008,203
山东省菏泽,2009,276
山东省菏泽,2010,354
山东省菏泽,2011,445
山东省菏泽,2012,530
山东省菏泽,2013,743
山东省菏泽,2014,859
山东省菏泽,2015,1089
山东省菏泽,2016,1117
山东省菏泽,2017,1246
山东省菏泽,2018,915
山东省菏泽,2019,978
安徽省淮北,2003,13
安徽省淮北,2004,11
安徽省淮北,2005,29
安徽省淮北,2006,22
安徽省淮北,2007,24
安徽省淮北,2008,37
安徽省淮北,2009,83
安徽省淮北,2010,78
安徽省淮北,2011,174
安徽省淮北,2012,274
安徽省淮北,2013,570
安徽省淮北,2014,1156
安徽省淮北,2015,1557
安徽省淮北,2016,1485
安徽省淮北,2017,1772
安徽省淮北,2018,2721
安徽省淮北,2019,892
安徽省蚌埠,2003,22
安徽省蚌埠,2004,15
安徽省蚌埠,2005,20
安徽省蚌埠,2006,42
安徽省蚌埠,2007,46
安徽省蚌埠,2008,140
安徽省蚌埠,2009,326
安徽省蚌埠,2010,356
安徽省蚌埠,2011,1009
安徽省蚌埠,2012,1923
安徽省蚌埠,2013,3471
安徽省蚌埠,2014,4324
安徽省蚌埠,2015,5352
安徽省蚌埠,2016,6211
安徽省蚌埠,2017,4184
安徽省蚌埠,2018,5001
安徽省蚌埠,2019,2530
安徽省宿州,2003,8
安徽省宿州,2004,6
安徽省宿州,2005,7
安徽省宿州,2006,17
安徽省宿州,2007,10
安徽省宿州,2008,19
安徽省宿州,2009,58
安徽省宿州,2010,59
安徽省宿州,2011,162
安徽省宿州,2012,343
安徽省宿州,2013,677
安徽省宿州,2014,951
安徽省宿州,2015,849
安徽省宿州,2016,1462
安徽省宿州,2017,1993
安徽省宿州,2018,1582
安徽省宿州,2019,2212
安徽省阜阳,2003,8
安徽省阜阳,2004,9
安徽省阜阳,2005,11
安徽省阜阳,2006,27
安徽省阜阳,2007,23
安徽省阜阳,2008,24
安徽省阜阳,2009,26
安徽省阜阳,2010,94
安徽省阜阳,2011,168
安徽省阜阳,2012,381
安徽省阜阳,2013,1469
安徽省阜阳,2014,2084
安徽省阜阳,2015,3334
安徽省阜阳,2016,4218
安徽省阜阳,2017,6197
安徽省阜阳,2018,6273
安徽省阜阳,2019,3180
安徽省亳州,2003,4
安徽省亳州,2004,6
安徽省亳州,2005,5
安徽省亳州,2006,5
安徽省亳州,2007,7
安徽省亳州,2008,13
安徽省亳州,2009,40
安徽省亳州,2010,60
安徽省亳州,2011,78
安徽省亳州,2012,230
安徽省亳州,2013,581
安徽省亳州,2014,575
安徽省亳州,2015,670
安徽省亳州,2016,1232
安徽省亳州,2017,1866
安徽省亳州,2018,3184
安徽省亳州,2019,1862
四川省成都,2003,993
四川省成都,2004,1070
四川省成都,2005,1473
四川省成都,2006,1738
四川省成都,2007,1844
四川省成都,2008,2627
四川省成都,2009,4160
四川省成都,2010,4876
四川省成都,2011,7139
四川省成都,2012,10496
四川省成都,2013,13980
四川省成都,2014,18428
四川省成都,2015,25062
四川省成都,2016,33745
四川省成都,2017,48388
四川省成都,2018,38056
四川省成都,2019,27070
四川省自贡,2003,14
四川省自贡,2004,19
四川省自贡,2005,26
四川省自贡,2006,46
四川省自贡,2007,29
四川省自贡,2008,47
四川省自贡,2009,75
四川省自贡,2010,97
四川省自贡,2011,166
四川省自贡,2012,202
四川省自贡,2013,243
四川省自贡,2014,286
四川省自贡,2015,390
四川省自贡,2016,536
四川省自贡,2017,701
四川省自贡,2018,864
四川省自贡,2019,631
四川省泸州,2003,14
四川省泸州,2004,9
四川省泸州,2005,17
四川省泸州,2006,22
四川省泸州,2007,55
四川省泸州,2008,19
四川省泸州,2009,43
四川省泸州,2010,74
四川省泸州,2011,129
四川省泸州,2012,173
四川省泸州,2013,172
四川省泸州,2014,323
四川省泸州,2015,435
四川省泸州,2016,645
四川省泸州,2017,904
四川省泸州,2018,768
四川省泸州,2019,409
四川省德阳,2003,24
四川省德阳,2004,15
四川省德阳,2005,29
四川省德阳,2006,37
四川省德阳,2007,65
四川省德阳,2008,69
四川省德阳,2009,148
四川省德阳,2010,243
四川省德阳,2011,275
四川省德阳,2012,576
四川省德阳,2013,582
四川省德阳,2014,661
四川省德阳,2015,1051
四川省德阳,2016,1966
四川省德阳,2017,2353
四川省德阳,2018,2313
四川省德阳,2019,970
四川省绵阳,2003,64
四川省绵阳,2004,94
四川省绵阳,2005,102
四川省绵阳,2006,154
四川省绵阳,2007,212
四川省绵阳,2008,266
四川省绵阳,2009,409
四川省绵阳,2010,509
四川省绵阳,2011,841
四川省绵阳,2012,1007
四川省绵阳,2013,1425
四川省绵阳,2014,1994
四川省绵阳,2015,2368
四川省绵阳,2016,3272
四川省绵阳,2017,4151
四川省绵阳,2018,4121
四川省绵阳,2019,3857
四川省遂宁,2003,9
四川省遂宁,2004,6
四川省遂宁,2005,12
四川省遂宁,2006,10
四川省遂宁,2007,7
四川省遂宁,2008,33
四川省遂宁,2009,18
四川省遂宁,2010,34
四川省遂宁,2011,71
四川省遂宁,2012,111
四川省遂宁,2013,129
四川省遂宁,2014,215
四川省遂宁,2015,247
四川省遂宁,2016,279
四川省遂宁,2017,515
四川省遂宁,2018,566
四川省遂宁,2019,331
四川省内江,2003,9
四川省内江,2004,6
四川省内江,2005,4
四川省内江,2006,7
四川省内江,2007,18
四川省内江,2008,6
四川省内江,2009,25
四川省内江,2010,57
四川省内江,2011,59
四川省内江,2012,73
四川省内江,2013,118
四川省内江,2014,137
四川省内江,2015,276
四川省内江,2016,267
四川省内江,2017,515
四川省内江,2018,580
四川省内江,2019,415
四川省乐山,2003,20
四川省乐山,2004,23
四川省乐山,2005,20
四川省乐山,2006,122
四川省乐山,2007,68
四川省乐山,2008,53
四川省乐山,2009,73
四川省乐山,2010,62
四川省乐山,2011,146
四川省乐山,2012,180
四川省乐山,2013,220
四川省乐山,2014,245
四川省乐山,2015,322
四川省乐山,2016,466
四川省乐山,2017,746
四川省乐山,2018,607
四川省乐山,2019,420
四川省南充,2003,21
四川省南充,2004,12
四川省南充,2005,18
四川省南充,2006,17
四川省南充,2007,29
四川省南充,2008,23
四川省南充,2009,18
四川省南充,2010,45
四川省南充,2011,84
四川省南充,2012,134
四川省南充,2013,164
四川省南充,2014,221
四川省南充,2015,289
四川省南充,2016,239
四川省南充,2017,514
四川省南充,2018,592
四川省南充,2019,381
四川省眉山,2003,7
四川省眉山,2004,11
四川省眉山,2005,19
四川省眉山,2006,24
四川省眉山,2007,33
四川省眉山,2008,30
四川省眉山,2009,39
四川省眉山,2010,63
四川省眉山,2011,100
四川省眉山,2012,96
四川省眉山,2013,156
四川省眉山,2014,254
四川省眉山,2015,206
四川省眉山,2016,355
四川省眉山,2017,654
四川省眉山,2018,525
四川省眉山,2019,544
四川省宜宾,2003,12
四川省宜宾,2004,11
四川省宜宾,2005,30
四川省宜宾,2006,75
四川省宜宾,2007,62
四川省宜宾,2008,76
四川省宜宾,2009,46
四川省宜宾,2010,72
四川省宜宾,2011,106
四川省宜宾,2012,169
四川省宜宾,2013,382
四川省宜宾,2014,362
四川省宜宾,2015,444
四川省宜宾,2016,571
四川省宜宾,2017,625
四川省宜宾,2018,611
四川省宜宾,2019,463
四川省广安,2003,10
四川省广安,2004,6
四川省广安,2005,1
四川省广安,2006,1
四川省广安,2007,4
四川省广安,2008,3
四川省广安,2009,5
四川省广安,2010,9
四川省广安,2011,22
四川省广安,2012,36
四川省广安,2013,124
四川省广安,2014,150
四川省广安,2015,480
四川省广安,2016,724
四川省广安,2017,851
四川省广安,2018,1027
四川省广安,2019,148
四川省达州,2003,11
四川省达州,2004,4
四川省达州,2005,15
四川省达州,2006,5
四川省达州,2007,8
四川省达州,2008,9
四川省达州,2009,13
四川省达州,2010,28
四川省达州,2011,33
四川省达州,2012,84
四川省达州,2013,67
四川省达州,2014,158
四川省达州,2015,164
四川省达州,2016,174
四川省达州,2017,293
四川省达州,2018,273
四川省达州,2019,247
四川省雅安,2003,26
四川省雅安,2004,9
四川省雅安,2005,12
四川省雅安,2006,15
四川省雅安,2007,16
四川省雅安,2008,17
四川省雅安,2009,37
四川省雅安,2010,58
四川省雅安,2011,104
四川省雅安,2012,141
四川省雅安,2013,219
四川省雅安,2014,200
四川省雅安,2015,275
四川省雅安,2016,375
四川省雅安,2017,517
四川省雅安,2018,390
四川省雅安,2019,205
四川省资阳,2003,3
四川省资阳,2004,5
四川省资阳,2005,3
四川省资阳,2006,2
四川省资阳,2007,8
四川省资阳,2008,23
四川省资阳,2009,8
四川省资阳,2010,29
四川省资阳,2011,61
四川省资阳,2012,133
四川省资阳,2013,127
四川省资阳,2014,188
四川省资阳,2015,241
四川省资阳,2016,281
四川省资阳,2017,365
四川省资阳,2018,230
四川省资阳,2019,189
重庆,2003,474
重庆,2004,558
重庆,2005,809
重庆,2006,1142
重庆,2007,1541
重庆,2008,2040
重庆,2009,3386
重庆,2010,4603
重庆,2011,7221
重庆,2012,9253
重庆,2013,9894
重庆,2014,16783
重庆,2015,31211
重庆,2016,19093
重庆,2017,19554
重庆,2018,21093
重庆,2019,20002
陕西省西安,2003,799
陕西省西安,2004,805
陕西省西安,2005,1073
陕西省西安,2006,1267
陕西省西安,2007,1709
陕西省西安,2008,2751
陕西省西安,2009,4337
陕西省西安,2010,6218
陕西省西安,2011,9164
陕西省西安,2012,12974
陕西省西安,2013,19073
陕西省西安,2014,15750
陕西省西安,2015,12878
陕西省西安,2016,16503
陕西省西安,2017,30926
陕西省西安,2018,25295
陕西省西安,2019,29623
陕西省宝鸡,2003,23
陕西省宝鸡,2004,27
陕西省宝鸡,2005,44
陕西省宝鸡,2006,50
陕西省宝鸡,2007,82
陕西省宝鸡,2008,102
陕西省宝鸡,2009,119
陕西省宝鸡,2010,148
陕西省宝鸡,2011,225
陕西省宝鸡,2012,325
陕西省宝鸡,2013,371
陕西省宝鸡,2014,515
陕西省宝鸡,2015,608
陕西省宝鸡,2016,665
陕西省宝鸡,2017,1314
陕西省宝鸡,2018,1170
陕西省宝鸡,2019,744
陕西省咸阳,2003,86
陕西省咸阳,2004,74
陕西省咸阳,2005,126
陕西省咸阳,2006,183
陕西省咸阳,2007,135
陕西省咸阳,2008,193
陕西省咸阳,2009,286
陕西省咸阳,2010,312
陕西省咸阳,2011,367
陕西省咸阳,2012,360
陕西省咸阳,2013,366
陕西省咸阳,2014,355
陕西省咸阳,2015,531
陕西省咸阳,2016,843
陕西省咸阳,2017,1545
陕西省咸阳,2018,2130
陕西省咸阳,2019,1457
陕西省铜川,2003,3
陕西省铜川,2004,8
陕西省铜川,2005,3
陕西省铜川,2006,3
陕西省铜川,2007,12
陕西省铜川,2008,6
陕西省铜川,2009,10
陕西省铜川,2010,8
陕西省铜川,2011,13
陕西省铜川,2012,10
陕西省铜川,2013,18
陕西省铜川,2014,14
陕西省铜川,2015,20
陕西省铜川,2016,25
陕西省铜川,2017,42
陕西省铜川,2018,73
陕西省铜川,2019,60
陕西省渭南,2003,5
陕西省渭南,2004,5
陕西省渭南,2005,6
陕西省渭南,2006,16
陕西省渭南,2007,8
陕西省渭南,2008,13
陕西省渭南,2009,10
陕西省渭南,2010,55
陕西省渭南,2011,213
陕西省渭南,2012,566
陕西省渭南,2013,292
陕西省渭南,2014,259
陕西省渭南,2015,208
陕西省渭南,2016,209
陕西省渭南,2017,477
陕西省渭南,2018,622
陕西省渭南,2019,239
甘肃省天水,2003,3
甘肃省天水,2004,9
甘肃省天水,2005,18
甘肃省天水,2006,27
甘肃省天水,2007,28
甘肃省天水,2008,45
甘肃省天水,2009,42
甘肃省天水,2010,37
甘肃省天水,2011,61
甘肃省天水,2012,59
甘肃省天水,2013,98
甘肃省天水,2014,204
甘肃省天水,2015,179
甘肃省天水,2016,240
甘肃省天水,2017,329
甘肃省天水,2018,127
甘肃省天水,2019,180
甘肃省庆阳,2003,1
甘肃省庆阳,2004,5
甘肃省庆阳,2005,4
甘肃省庆阳,2006,5
甘肃省庆阳,2007,3
甘肃省庆阳,2008,9
甘肃省庆阳,2009,8
甘肃省庆阳,2010,19
甘肃省庆阳,2011,60
甘肃省庆阳,2012,407
甘肃省庆阳,2013,201
甘肃省庆阳,2014,534
甘肃省庆阳,2015,326
甘肃省庆阳,2016,283
甘肃省庆阳,2017,527
甘肃省庆阳,2018,132
甘肃省庆阳,2019,102
